Meal_Type,Category,Food_Item,Calories (kcal),Protein (g),label_hasil
1,1,34,0.8509090909090908,0.2775510204081632,0
2,0,33,0.7581818181818182,0.8571428571428571,4
0,4,25,0.3654545454545455,0.483673469387755,1
3,2,31,0.30000000000000004,0.8693877551020408,5
3,2,1,0.5181818181818182,0.29999999999999993,5
3,1,5,0.33999999999999997,0.7918367346938774,0
2,4,29,0.7945454545454546,0.07551020408163266,1
0,0,17,0.6745454545454546,0.2551020408163265,4
1,1,7,0.41454545454545455,0.15918367346938775,0
3,0,11,0.9672727272727272,0.09183673469387754,4
1,1,34,0.3545454545454545,0.018367346938775505,0
2,1,16,0.003636363636363632,0.30204081632653057,0
3,1,16,0.5672727272727273,0.6530612244897959,0
2,3,27,0.050909090909090904,0.21224489795918366,2
0,2,1,0.6872727272727273,0.3040816326530612,5
0,4,29,0.9763636363636364,0.024489795918367346,1
1,2,31,0.04363636363636364,0.35510204081632646,5
0,5,18,0.8854545454545454,0.5224489795918367,1
3,0,17,0.9999999999999999,0.783673469387755,4
2,5,9,0.2018181818181818,0.22857142857142854,1
3,5,12,0.5127272727272727,0.7959183673469387,1
3,4,25,0.1636363636363636,0.9244897959183672,1
3,2,1,0.6563636363636364,0.3428571428571428,5
2,0,15,0.5981818181818181,0.40612244897959177,4
0,5,18,0.849090909090909,0.43877551020408156,1
0,6,4,0.2727272727272727,0.6163265306122448,3
1,1,22,0.5363636363636364,0.4714285714285714,0
1,4,8,0.4509090909090909,0.8489795918367347,1
0,5,24,0.6636363636363636,0.6224489795918366,1
1,3,28,0.18545454545454546,0.693877551020408,2
3,1,5,0.6018181818181818,0.7877551020408162,0
2,4,25,0.5054545454545454,0.45306122448979586,1
3,3,19,0.5072727272727272,0.12040816326530612,2
1,6,32,0.8090909090909091,0.3959183673469387,3
2,1,7,0.9218181818181818,0.7530612244897958,0
1,2,31,0.18000000000000002,0.7795918367346939,5
3,0,21,0.9600000000000001,0.43673469387755093,4
2,6,4,0.20909090909090908,0.24081632653061222,3
3,5,18,0.9381818181818181,0.13673469387755102,1
2,2,31,0.3981818181818182,0.9183673469387754,5
1,3,27,0.3872727272727273,0.1510204081632653,2
3,3,23,0.7509090909090909,0.13469387755102039,2
0,5,10,0.6727272727272727,0.6755102040816326,1
2,0,21,0.1781818181818182,0.9959183673469385,4
3,1,16,0.029090909090909084,0.12448979591836734,0
1,4,25,0.9727272727272728,0.9938775510204081,1
0,2,0,0.2018181818181818,0.893877551020408,5
3,5,12,0.9018181818181817,0.9714285714285713,1
1,2,20,0.5399999999999999,0.7142857142857142,5
3,4,13,0.2854545454545454,0.28571428571428564,2
1,2,20,0.9909090909090909,0.7142857142857142,5
3,6,30,0.40181818181818185,0.7734693877551019,3
2,5,12,0.9927272727272728,0.5346938775510204,1
1,6,32,0.44727272727272727,0.1795918367346939,3
3,2,0,0.8363636363636363,0.6346938775510204,5
0,2,20,0.7018181818181818,0.8224489795918366,5
3,3,28,0.025454545454545452,0.963265306122449,2
1,2,20,0.8309090909090909,0.9326530612244898,5
1,1,5,0.11636363636363636,0.9142857142857141,0
3,2,14,0.7909090909090909,0.8081632653061224,5
2,0,33,0.3363636363636363,0.49183673469387756,4
1,2,20,0.4927272727272727,0.26734693877551013,5
2,5,12,0.3363636363636363,0.4081632653061224,1
2,4,8,0.20727272727272725,0.21632653061224488,1
3,2,20,0.42181818181818176,0.014285714285714287,5
1,2,14,0.9163636363636364,0.9163265306122448,5
0,0,15,0.86,0.3142857142857142,4
1,1,7,0.6872727272727273,0.6346938775510204,0
3,4,25,0.5381818181818182,0.6244897959183673,1
2,6,32,0.509090909090909,0.8428571428571427,3
0,3,27,0.5599999999999999,0.3387755102040816,2
1,4,2,0.5109090909090909,0.7755102040816325,1
0,4,13,0.43454545454545457,0.41020408163265304,2
1,6,4,0.7090909090909091,0.8326530612244897,3
0,5,9,0.14727272727272728,0.40612244897959177,1
1,6,30,0.7545454545454545,0.26734693877551013,3
1,4,13,0.03636363636363635,0.5877551020408163,2
1,4,2,0.7509090909090909,0.7612244897959182,1
1,1,7,0.49818181818181817,0.6346938775510204,0
1,3,27,0.5781818181818181,0.9183673469387754,2
2,6,30,0.26,0.5591836734693877,3
2,2,20,0.629090909090909,0.3387755102040816,5
1,4,25,0.38181818181818183,0.31224489795918364,1
1,2,20,0.5309090909090909,0.7591836734693878,5
2,1,16,0.4672727272727273,0.7040816326530611,0
2,6,26,0.014545454545454542,0.48571428571428565,3
0,2,1,0.8472727272727273,0.6918367346938774,5
3,4,25,0.8963636363636364,0.4183673469387755,1
2,0,21,0.8127272727272727,0.3346938775510203,4
3,0,21,0.8454545454545455,0.9081632653061223,4
1,2,14,0.62,0.4040816326530612,5
3,0,17,0.9381818181818181,0.5346938775510204,4
3,5,12,0.17090909090909093,0.3346938775510203,1
3,0,21,0.22727272727272727,0.5836734693877551,4
3,0,21,0.5781818181818181,0.8204081632653061,4
3,2,1,0.4672727272727273,0.010204081632653062,5
0,0,15,0.9672727272727272,0.014285714285714287,4
3,2,14,0.3545454545454545,0.8224489795918366,5
3,6,26,0.47818181818181815,0.3775510204081632,3
0,2,0,0.7181818181818181,0.046938775510204075,5
1,0,21,0.6909090909090909,0.9816326530612245,4
1,3,19,0.35090909090909095,0.1163265306122449,2
2,3,19,0.9018181818181817,0.7183673469387755,2
1,4,8,0.001818181818181816,0.6306122448979591,1
1,0,15,0.4181818181818181,0.004081632653061225,4
2,4,2,0.35090909090909095,0.4183673469387755,1
0,2,31,0.6745454545454546,0.620408163265306,5
2,2,14,0.5745454545454545,0.5836734693877551,5
0,1,5,0.6836363636363636,0.19387755102040816,0
2,2,1,0.28,0.5551020408163264,5
2,0,17,0.31818181818181823,0.8081632653061224,4
1,6,32,0.4672727272727273,0.3897959183673469,3
2,3,3,0.6454545454545454,0.5918367346938774,2
1,3,23,0.5672727272727273,0.10816326530612244,2
0,6,4,0.3345454545454546,0.8326530612244897,3
0,5,9,0.7036363636363636,0.5020408163265305,1
1,2,0,0.24545454545454545,0.9224489795918367,5
0,2,1,0.09272727272727271,0.39795918367346933,5
2,5,10,0.2909090909090909,0.1163265306122449,1
1,6,6,0.04363636363636364,0.43061224489795913,3
2,1,7,0.6236363636363637,0.19795918367346937,0
0,6,4,0.9636363636363635,0.7775510204081633,3
1,6,6,0.6054545454545455,0.9408163265306122,3
0,3,27,0.03818181818181818,0.4285714285714285,2
2,4,25,0.5654545454545454,0.6469387755102041,1
0,5,18,0.5,0.7775510204081633,1
0,6,6,0.2018181818181818,0.9897959183673468,3
3,1,5,0.08181818181818182,0.9775510204081631,0
1,2,0,0.5963636363636363,0.21224489795918366,5
3,4,13,0.3909090909090909,0.45306122448979586,2
1,3,3,0.04545454545454544,0.02040816326530612,2
0,2,1,0.3527272727272728,0.5122448979591836,5
3,6,4,0.4509090909090909,0.8163265306122448,3
2,0,15,0.2109090909090909,0.9693877551020407,4
1,2,31,0.3363636363636363,0.9612244897959183,5
0,5,12,0.5563636363636363,0.5897959183673468,1
1,6,6,0.6363636363636364,0.6142857142857142,3
3,6,30,0.15818181818181817,0.23265306122448978,3
3,3,27,0.5981818181818181,0.9163265306122448,2
3,4,29,0.2654545454545455,0.9265306122448979,1
2,3,3,0.029090909090909084,0.6775510204081633,2
3,0,17,0.7509090909090909,0.446938775510204,4
1,0,21,0.06909090909090909,0.9224489795918367,4
1,4,8,0.08727272727272728,0.08571428571428572,1
0,6,4,0.5836363636363636,0.9061224489795917,3
0,1,5,0.13090909090909092,0.5551020408163264,0
0,0,15,0.3472727272727273,0.9877551020408162,4
0,3,27,0.41454545454545455,0.07142857142857142,2
2,6,4,0.489090909090909,0.9551020408163263,3
2,6,30,0.7927272727272727,0.7999999999999999,3
3,1,16,0.22545454545454544,0.9938775510204081,0
3,3,23,0.7763636363636364,0.8857142857142856,2
2,5,9,0.2927272727272727,0.08367346938775509,1
2,2,14,0.3727272727272727,0.5163265306122449,5
3,2,14,0.19999999999999998,0.11836734693877551,5
2,0,21,0.5363636363636364,0.32653061224489793,4
0,4,13,0.6890909090909091,0.4938775510204081,2
0,3,27,0.889090909090909,0.6999999999999998,2
2,0,15,0.7345454545454545,0.6102040816326529,4
0,0,11,0.7054545454545454,0.42653061224489786,4
2,6,26,0.5618181818181818,0.15918367346938775,3
0,4,29,0.1109090909090909,0.3448979591836734,1
1,4,13,0.6763636363636363,0.7183673469387755,2
3,0,15,0.849090909090909,0.6551020408163265,4
0,5,18,0.22363636363636366,0.5897959183673468,1
2,0,11,0.37090909090909085,0.7999999999999999,4
1,4,13,0.04363636363636364,0.6040816326530611,2
3,5,24,0.5890909090909091,0.520408163265306,1
3,1,22,0.7727272727272727,0.39795918367346933,0
2,2,0,0.30000000000000004,0.6551020408163265,5
1,2,14,0.849090909090909,0.793877551020408,5
3,5,24,0.2909090909090909,0.5938775510204081,1
1,4,8,0.6963636363636363,0.5714285714285714,1
3,3,28,0.31818181818181823,0.4571428571428571,2
2,5,10,0.849090909090909,0.6510204081632652,1
3,1,7,0.6672727272727272,0.3183673469387755,0
0,6,26,0.06363636363636363,0.42653061224489786,3
0,2,20,0.8581818181818182,0.5836734693877551,5
3,2,14,0.8981818181818182,0.9816326530612245,5
2,1,22,0.6581818181818182,0.5448979591836733,0
0,3,28,0.7054545454545454,0.36734693877551017,2
3,1,7,0.5636363636363636,0.28571428571428564,0
0,1,22,0.4490909090909091,0.6163265306122448,0
1,0,33,0.9727272727272728,0.4632653061224489,4
1,4,25,0.4618181818181818,0.7632653061224489,1
3,5,24,0.3781818181818182,0.10612244897959183,1
0,1,34,0.9945454545454545,0.3346938775510203,0
0,2,20,0.5472727272727272,0.43061224489795913,5
3,1,34,0.5363636363636364,0.3040816326530612,0
0,2,20,0.11454545454545453,0.7897959183673469,5
1,5,9,0.24727272727272728,0.31224489795918364,1
2,1,16,0.6454545454545454,0.2183673469387755,0
3,1,16,0.9290909090909091,0.6918367346938774,0
0,0,33,0.7781818181818182,0.23265306122448978,4
1,0,11,0.20909090909090908,0.43877551020408156,4
1,2,31,0.52,0.8795918367346938,5
2,3,27,0.9854545454545455,0.24693877551020407,2
0,3,23,0.3527272727272728,0.9081632653061223,2
2,4,25,0.7309090909090908,0.536734693877551,1
0,6,6,0.5690909090909091,0.05918367346938776,3
0,2,0,0.1109090909090909,0.8244897959183672,5
0,1,22,0.3036363636363636,0.13469387755102039,0
0,1,7,0.8636363636363636,0.7387755102040816,0
2,6,32,0.82,0.22857142857142854,3
0,0,17,0.5490909090909091,0.5775510204081632,4
2,2,0,0.4763636363636363,0.9408163265306122,5
1,1,5,0.7127272727272727,0.946938775510204,0
0,1,16,0.7854545454545454,0.28979591836734686,0
1,4,13,0.9145454545454544,0.7122448979591836,2
3,3,19,0.4436363636363636,0.23265306122448978,2
2,4,13,0.19818181818181815,0.893877551020408,2
2,5,12,0.06909090909090909,0.08367346938775509,1
2,5,12,0.3909090909090909,0.963265306122449,1
3,0,33,0.5854545454545454,0.48571428571428565,4
1,3,19,0.7618181818181818,0.21632653061224488,2
2,2,20,0.8909090909090909,0.5816326530612245,5
3,5,24,0.5054545454545454,0.6530612244897959,1
3,3,28,0.034545454545454546,0.9897959183673468,2
0,1,7,0.27454545454545454,0.7999999999999999,0
0,3,28,0.48545454545454547,0.6163265306122448,2
1,6,6,0.7872727272727272,0.3918367346938775,3
3,0,21,0.054545454545454536,0.34897959183673466,4
2,4,8,0.4490909090909091,0.7163265306122448,1
3,2,31,0.9690909090909091,0.5020408163265305,5
3,5,10,0.18727272727272729,0.557142857142857,1
1,3,3,0.6327272727272727,0.8122448979591835,2
0,2,14,0.6054545454545455,0.26938775510204077,5
1,3,28,0.6745454545454546,0.5877551020408163,2
2,6,6,0.2854545454545454,0.9061224489795917,3
1,2,31,0.6981818181818181,0.846938775510204,5
1,5,18,0.9909090909090909,0.41632653061224484,1
3,6,6,0.5981818181818181,0.5448979591836733,3
1,1,34,0.6363636363636364,0.5061224489795918,0
3,1,34,0.3727272727272727,0.7020408163265305,0
2,5,18,0.9,0.8204081632653061,1
2,6,6,0.6581818181818182,0.8530612244897958,3
0,6,32,0.6309090909090909,0.6673469387755102,3
1,6,4,0.6254545454545454,0.0326530612244898,3
1,6,32,0.2927272727272727,0.7795918367346939,3
3,1,22,0.38363636363636366,0.7693877551020408,0
0,0,33,0.729090909090909,0.8551020408163265,4
2,4,8,0.489090909090909,0.20816326530612242,1
3,1,16,0.39454545454545453,0.9877551020408162,0
3,1,34,0.5,0.2530612244897959,0
2,0,15,0.9454545454545454,0.4326530612244897,4
2,3,27,0.06363636363636363,0.6795918367346937,2
1,1,7,0.30000000000000004,0.5551020408163264,0
1,1,34,0.6072727272727273,0.3530612244897959,0
1,6,6,0.11454545454545453,0.7142857142857142,3
1,1,7,0.9381818181818181,0.557142857142857,0
2,4,13,0.38363636363636366,0.07551020408163266,2
3,6,26,0.3054545454545454,0.5061224489795918,3
2,4,13,0.19454545454545455,0.19591836734693877,2
3,5,10,0.8745454545454545,0.40612244897959177,1
1,0,15,0.3672727272727273,0.12448979591836734,4
3,1,16,0.22545454545454544,0.25102040816326526,0
1,5,18,0.6563636363636364,0.03469387755102041,1
3,4,29,0.19999999999999998,0.0326530612244898,1
2,1,5,0.9054545454545454,0.5714285714285714,0
3,4,13,0.26,0.8775510204081631,2
3,3,27,0.47272727272727266,0.9061224489795917,2
0,1,7,0.4618181818181818,0.07346938775510203,0
1,3,3,0.19999999999999998,0.046938775510204075,2
1,1,22,0.7109090909090908,0.8551020408163265,0
3,4,2,0.2545454545454545,0.7387755102040816,1
1,5,18,0.19818181818181815,0.3571428571428571,1
2,5,24,0.18545454545454546,0.5326530612244897,1
1,2,14,0.19818181818181815,0.8673469387755101,5
1,1,16,0.8218181818181818,0.16326530612244897,0
2,1,5,0.869090909090909,0.720408163265306,0
2,2,1,0.6945454545454545,0.8448979591836734,5
2,4,13,0.7963636363636364,0.7040816326530611,2
0,0,33,0.4563636363636363,0.8306122448979592,4
2,6,32,0.07636363636363636,0.43469387755102035,3
2,1,16,0.47272727272727266,0.8999999999999999,0
2,2,31,0.9400000000000001,0.6448979591836734,5
2,6,6,0.8145454545454545,0.5408163265306122,3
1,2,31,0.609090909090909,0.8999999999999999,5
0,3,27,0.3290909090909091,0.2632653061224489,2
1,1,34,0.8381818181818181,0.7612244897959182,0
1,2,14,0.7763636363636364,0.6979591836734693,5
1,5,18,0.729090909090909,0.6163265306122448,1
3,0,17,0.14363636363636365,0.4326530612244897,4
2,3,28,0.34545454545454546,0.15306122448979592,2
3,1,16,0.43454545454545457,0.41020408163265304,0
3,2,14,0.7945454545454546,0.510204081632653,5
2,2,1,0.30181818181818176,0.6510204081632652,5
3,4,25,0.07636363636363636,0.8489795918367347,1
3,4,2,0.6072727272727273,0.24489795918367344,1
1,1,22,0.35818181818181816,0.893877551020408,0
0,3,3,0.07636363636363636,0.30204081632653057,2
0,3,3,0.9927272727272728,0.23877551020408158,2
1,1,16,0.4036363636363637,0.4714285714285714,0
0,1,16,0.7509090909090909,0.5061224489795918,0
1,1,22,0.8090909090909091,0.07959183673469389,0
3,6,4,0.43272727272727274,0.004081632653061225,3
0,3,19,0.050909090909090904,0.3530612244897959,2
2,6,6,0.08545454545454545,0.3775510204081632,3
1,5,12,0.2981818181818182,0.27959183673469384,1
2,6,30,0.23636363636363636,0.1489795918367347,3
3,0,21,0.06727272727272726,0.9040816326530611,4
0,5,10,0.88,0.21020408163265306,1
3,5,18,0.9527272727272728,0.3959183673469387,1
2,2,20,0.005454545454545448,0.4959183673469387,5
3,5,9,0.7581818181818182,0.3816326530612244,1
1,2,20,0.2381818181818182,0.26530612244897955,5
0,6,32,0.8309090909090909,0.14489795918367346,3
1,2,31,0.15818181818181817,0.9428571428571428,5
0,6,6,0.8563636363636363,0.2632653061224489,3
3,5,12,0.2727272727272727,0.08571428571428572,1
1,5,18,0.7018181818181818,0.6999999999999998,1
0,1,22,0.3672727272727273,0.9959183673469385,0
1,6,4,0.7581818181818182,0.9306122448979591,3
3,1,34,0.2672727272727272,0.8673469387755101,0
1,1,16,0.9054545454545454,0.3448979591836734,0
1,1,16,0.04727272727272727,0.9428571428571428,0
3,3,19,0.5836363636363636,0.7795918367346939,2
2,5,24,0.8636363636363636,0.42448979591836733,1
2,0,11,0.869090909090909,0.7755102040816325,4
3,0,17,0.2109090909090909,0.18163265306122447,4
2,0,21,0.8527272727272727,0.5244897959183673,4
2,2,20,0.12727272727272726,0.2183673469387755,5
2,5,18,0.26363636363636367,0.046938775510204075,1
1,1,5,0.0309090909090909,0.20816326530612242,0
1,2,0,0.49090909090909085,0.4591836734693877,5
0,2,0,0.07999999999999999,0.4755102040816326,5
1,0,15,0.7054545454545454,0.5897959183673468,4
0,5,18,0.8654545454545455,0.557142857142857,1
0,5,24,0.84,0.23469387755102042,1
1,4,2,0.14545454545454545,0.5836734693877551,1
3,5,24,0.19818181818181815,0.8510204081632653,1
1,2,31,0.40909090909090906,0.7979591836734693,5
0,2,31,0.729090909090909,0.6061224489795918,5
2,3,23,0.025454545454545452,0.9612244897959183,2
2,0,15,0.9818181818181818,0.7857142857142856,4
3,3,28,0.19454545454545455,0.6448979591836734,2
1,6,32,0.19818181818181815,0.7265306122448979,3
3,0,21,0.8581818181818182,0.946938775510204,4
2,4,8,0.7527272727272727,0.07142857142857142,1
3,4,25,0.1109090909090909,0.28979591836734686,1
2,6,32,0.7436363636363637,0.29999999999999993,3
3,2,20,0.7436363636363637,0.4999999999999999,5
0,5,18,0.5963636363636363,0.4959183673469387,1
3,6,6,0.7799999999999999,0.038775510204081626,3
2,1,16,0.08545454545454545,0.7102040816326529,0
2,1,34,0.12181818181818183,0.06326530612244897,0
1,2,1,0.5363636363636364,0.5673469387755101,5
0,6,30,0.8945454545454545,0.43469387755102035,3
3,2,1,0.09090909090909091,0.4081632653061224,5
2,1,16,0.14909090909090908,0.8857142857142856,0
0,1,22,0.13272727272727272,0.7653061224489796,0
1,2,31,0.7836363636363636,0.05102040816326531,5
0,1,22,0.5618181818181818,0.4326530612244897,0
3,4,8,0.4236363636363636,0.9918367346938775,1
1,2,1,0.052727272727272734,0.6489795918367346,5
1,3,3,0.04363636363636364,0.693877551020408,2
1,6,6,0.629090909090909,0.5755102040816326,3
3,3,23,0.034545454545454546,0.9653061224489794,2
3,6,26,0.8763636363636363,0.3612244897959183,3
3,5,18,0.38,0.6265306122448979,1
0,3,23,0.9127272727272727,0.022448979591836737,2
0,1,16,0.5472727272727272,0.7081632653061224,0
3,0,15,0.9418181818181818,0.11020408163265305,4
2,5,24,0.027272727272727268,0.5387755102040815,1
3,1,22,0.4436363636363636,0.044897959183673466,0
0,6,6,0.5236363636363636,0.08571428571428572,3
1,3,28,0.38363636363636366,0.21632653061224488,2
0,4,2,0.9090909090909091,0.5877551020408163,1
0,1,16,0.9436363636363635,0.3387755102040816,0
0,1,7,0.5381818181818182,0.5510204081632653,0
0,4,29,0.3490909090909091,0.7408163265306121,1
1,0,33,0.35818181818181816,0.23265306122448978,4
0,2,0,0.26909090909090905,0.19183673469387755,5
2,4,13,0.0490909090909091,0.3061224489795918,2
0,0,11,0.5163636363636364,0.3918367346938775,4
3,1,7,0.9254545454545454,0.4081632653061224,0
2,4,29,0.38,0.8877551020408162,1
3,1,5,0.41454545454545455,0.6448979591836734,0
1,0,15,0.6672727272727272,0.5816326530612245,4
1,5,12,0.31818181818181823,0.3530612244897959,1
3,5,10,0.5,0.24285714285714285,1
2,0,33,0.36,0.5081632653061223,4
1,2,0,0.9690909090909091,0.48571428571428565,5
3,0,21,0.6763636363636363,0.8122448979591835,4
2,4,25,0.5854545454545454,0.24897959183673465,1
0,5,10,0.7872727272727272,0.6897959183673468,1
0,4,29,0.5563636363636363,0.35918367346938773,1
0,0,33,0.5527272727272727,0.11224489795918366,4
2,0,33,0.7581818181818182,0.23265306122448978,4
1,5,12,0.1781818181818182,0.5816326530612245,1
2,3,27,0.7945454545454546,0.02040816326530612,2
2,2,0,0.7090909090909091,0.8612244897959184,5
1,6,26,0.649090909090909,0.3061224489795918,3
1,4,2,0.6472727272727272,0.6224489795918366,1
2,5,18,0.6763636363636363,0.07755102040816327,1
3,3,19,0.729090909090909,0.16938775510204082,2
1,4,13,0.32545454545454544,0.9020408163265305,2
0,6,26,0.9636363636363635,0.6775510204081633,3
3,4,13,0.8381818181818181,0.44897959183673464,2
3,2,31,0.13090909090909092,0.41632653061224484,5
2,1,16,0.7345454545454545,0.4448979591836734,0
3,5,12,0.13090909090909092,0.21224489795918366,1
2,6,26,0.7709090909090909,0.42448979591836733,3
3,6,32,0.007272727272727264,0.8040816326530611,3
0,5,18,0.8236363636363636,0.06734693877551019,1
0,2,14,0.8218181818181818,0.546938775510204,5
1,1,7,0.49818181818181817,0.9387755102040816,0
1,2,0,0.6236363636363637,0.057142857142857134,5
1,3,23,0.7218181818181818,0.47755102040816316,2
3,5,12,0.7272727272727273,0.7346938775510203,1
1,6,32,0.1090909090909091,0.4081632653061224,3
1,3,28,0.8981818181818182,0.6918367346938774,2
2,6,32,0.17090909090909093,0.24897959183673465,3
2,2,1,0.1509090909090909,0.9428571428571428,5
3,0,17,0.6763636363636363,0.957142857142857,4
0,1,16,0.7127272727272727,0.36734693877551017,0
2,2,20,0.7781818181818182,0.8387755102040816,5
1,6,30,0.6872727272727273,0.2306122448979592,3
2,3,19,0.3054545454545454,0.7653061224489796,2
1,3,3,0.4509090909090909,0.061224489795918366,2
2,5,18,0.7272727272727273,0.47346938775510194,1
1,0,21,0.19636363636363638,0.046938775510204075,4
